Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Size (product.metafields.shopify.size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
yellow-floral-ballon-sleeves-cotton-frock,Yellow Floral Ballon Sleeves Cotton Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,"","",true,Age group,1-2-years,product.metafields.shopify.age-group,,,,,,,"",0.0,shopify,2,deny,manual,500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0208.jpg?v=1744346399,1,"",false,,,2271,,,,,,,,,,,,,,'0,1-2-years; 2-3-years; 3-4-years; 4-5-years; 5-6-years; 6-7-years,,,,,,,,,,kg,,,true,,,active
yellow-floral-ballon-sleeves-cotton-frock,,,,,,,,,2-3-years,,,,,,,,"",0.0,shopify,0,deny,manual,500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1U4A0232.jpg?v=1744345484,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-floral-ballon-sleeves-cotton-frock,,,,,,,,,3-4-years,,,,,,,,"",0.0,shopify,0,deny,manual,500.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-floral-ballon-sleeves-cotton-frock,,,,,,,,,4-5-years,,,,,,,,"",0.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-floral-ballon-sleeves-cotton-frock,,,,,,,,,5-6-years,,,,,,,,"",0.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
yellow-floral-ballon-sleeves-cotton-frock,,,,,,,,,6-7-years,,,,,,,,"",0.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
a-line-peach-cotton-frock,A-Line Peach Cotton Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,Cotton Frock,cotton,true,Age Group,6 months - 12 months,,,,,,,,"",0.0,shopify,2,deny,manual,450.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/29.jpg?v=1744815417,1,"",false,,,5424,,,,,,,,,,,,,,'0,,peach-pink,,,,,,,,,kg,,,true,,,active
a-line-peach-cotton-frock,,,,,,,,,1 year - 2 year,,,,,,,,"",0.0,shopify,0,deny,manual,450.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/aline1.jpg?v=1744815417,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
a-line-peach-cotton-frock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0702/8005/2956/files/3_63b30b62-a978-4e2c-970e-961dd5da843b.png?v=1744815411,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a-line-pink-cotton-frock,A-Line Pink Cotton Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,Cotton Frock,cotton,true,Age Group,2 year - 3 year,,,,,,,,"",0.0,shopify,0,deny,manual,500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/pink_9fae889b-152d-41cc-929f-a0233d9a6783.jpg?v=1744815431,1,"",false,,,5424,,,,,,,,,,,,,,'0,,pink,,,,,,,,,kg,,,true,,,active
a-line-pink-cotton-frock,,,,,,,,,3 year - 4 year,,,,,,,,"",0.0,shopify,1,deny,manual,500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/13.jpg?v=1744815431,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
a-line-pink-cotton-frock,,,,,,,,,4 year - 5 year,,,,,,,,"",0.0,shopify,2,deny,manual,500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/2_e330fb20-cc78-41d3-b91b-0d972a49f1c0.png?v=1744815431,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
a-line-grey-cotton-frock,A-Line Grey Cotton Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,Cotton Frock,"blue, cotton",true,Age Group,6 months - 12 months,,,,,,,,"",0.0,shopify,1,deny,manual,450.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/blue.jpg?v=1741512684,1,"",false,,,5424,,,,,,,,,,,,,,'0,,gray,,,,,,,,,kg,,,true,,,active
a-line-grey-cotton-frock,,,,,,,,,1 year - 2 year,,,,,,,,"",0.0,shopify,3,deny,manual,450.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1_acb0a597-b501-471f-94e5-5c79aba8a81c.png?v=1741513059,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
a-line-grey-cotton-frock,,,,,,,,,2 year - 3 year,,,,,,,,"",0.0,shopify,0,deny,manual,500.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
unicorn-dream-cotton-frock,Beautiful Unicorn print Cotton Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Dresses,Cotton Frock,"balloon sleeves, blue, cotton",true,Age Group,6 months - 12 months,,,,,,,,"",0.0,shopify,2,deny,manual,500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/10.jpg?v=1744815452,1,"",false,,,2271,,,,,,,,,,,,,,'0,,blue; white,,,,,,,,,kg,,,true,,,active
unicorn-dream-cotton-frock,,,,,,,,,1 year - 2 year,,,,,,,,"",0.0,shopify,2,deny,manual,500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/uni_27c06f4b-151f-435d-a893-df6fa0e2892e.jpg?v=1744815452,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
unicorn-dream-cotton-frock,,,,,,,,,2 year - 3 year,,,,,,,,"",0.0,shopify,0,deny,manual,550.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/Untitled_design_1_66a9cbd9-5da3-473f-afac-4e139e61af45.png?v=1744815452,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
unicorn-dream-cotton-frock,,,,,,,,,3 year - 4 year,,,,,,,,"",0.0,shopify,0,deny,manual,550.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
unicorn-dream-cotton-frock,,,,,,,,,5 year - 6 year,,,,,,,,"",0.0,shopify,0,deny,manual,550.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handblock-print-yellow-cotton-frock,Handblock Print Yellow Cotton Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Dresses,Cotton Frock,"cotton, v- neck",true,Age Group,2 year - 3 year,,,,,,,,"",0.0,shopify,2,deny,manual,600.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/yellow.jpg?v=1741512001,1,"",false,,,2271,,,,,,,,,,,,,,'0,,yellow; red; green,,,,,,,,,kg,,,true,,,active
handblock-print-yellow-cotton-frock,,,,,,,,,3 year - 4 year,,,,,,,,"",0.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/Untitled_design_4_a12e6c6d-8f07-43e1-9d42-280704313b8e.png?v=1741512068,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handblock-print-yellow-cotton-frock,,,,,,,,,4 year - 5 year,,,,,,,,"",0.0,shopify,1,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handblock-print-yellow-cotton-frock,,,,,,,,,5 year - 6 year,,,,,,,,"",0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handblock-print-yellow-cotton-frock,,,,,,,,,6 year - 7 year,,,,,,,,"",0.0,shopify,1,deny,manual,700.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handblock-print-peach-frock,Handblock Print Peach Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,Cotton Frock,"balloon sleeves, cotton",true,Age Group,1 year - 2 year,,,,,,,,"",0.0,shopify,2,deny,manual,600.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/pink_91848f82-abfe-44d1-af36-7472f9410bec.jpg?v=1741510293,1,"",false,,,5424,,,,,,,,,,,,,,'0,,pink,,,,,,,,,kg,,,true,,,active
handblock-print-peach-frock,,,,,,,,,2 year - 3 year,,,,,,,,"",0.0,shopify,1,deny,manual,600.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/Untitled_design_3_90314ffe-bab7-4042-bec3-884809098da2.png?v=1741510347,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handblock-print-peach-frock,,,,,,,,,3 year - 4 year,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/26.jpg?v=1744815256,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handblock-print-peach-frock,,,,,,,,,4 year - 5 year,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handblock-print-peach-frock,,,,,,,,,5 year - 6 year,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
handblock-print-peach-frock,,,,,,,,,6 year - 7 year,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
parrot-green-embroidered-frock,Parrot Green Embroidered Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,Cotton Frock,"cotton, green",true,Age Group,6 months - 12 months,,,,,,,,"",0.0,shopify,1,deny,manual,700.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/12.jpg?v=1744815700,1,"",false,,,5424,,,,,,,,,,,,,,'0,,green,,,,,,,,,kg,,,true,,,active
parrot-green-embroidered-frock,,,,,,,,,2 year - 3 year,,,,,,,,"",0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/parrot.jpg?v=1744815700,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
parrot-green-embroidered-frock,,,,,,,,,3 year - 4 year,,,,,,,,"",0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/Untitled_design_2_343c24ea-b919-4ce9-b6af-04268faceed4.png?v=1744815700,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
parrot-green-embroidered-frock,,,,,,,,,4 year - 5 year,,,,,,,,"",0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
parrot-green-embroidered-frock,,,,,,,,,5 year - 6 year,,,,,,,,,0.0,shopify,0,deny,manual,750.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
navy-blue-embroidered-frock,Navy Blue Embroidered Frock,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Cotton Frock,"blue, cotton",true,Age Group,6 months - 12 months,,,,,,,,"",0.0,shopify,2,deny,manual,500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/14.jpg?v=1744815736,1,"",false,,,182,,,,,,,,,,,,,,'0,,blue,,,,,,,,,kg,,,true,,,active
navy-blue-embroidered-frock,,,,,,,,,1 year - 2 year,,,,,,,,"",0.0,shopify,1,deny,manual,600.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/nay.jpg?v=1744815736,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
navy-blue-embroidered-frock,,,,,,,,,2 year - 3 year,,,,,,,,"",0.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/Untitled_design_2_68f5ad21-f8c6-4711-83bc-a414df162adf.png?v=1744815736,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
navy-blue-embroidered-frock,,,,,,,,,3 year - 4 year,,,,,,,,"",0.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
navy-blue-embroidered-frock,,,,,,,,,4 year - 5 year,,,,,,,,"",0.0,shopify,1,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
shoulder-knot-leheriyu-print,Shoulder Knot Leheriyu Print,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Cotton Frock,"cotton, sleeveless",true,Age Group,6 months - 12 months,,,,,,,,"",0.0,shopify,1,deny,manual,450.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/7.jpg?v=1744815759,1,"",false,,,182,,,,,,,,,,,,,,'0,,red; green; yellow,,,,,,,,,kg,,,true,,,active
shoulder-knot-leheriyu-print,,,,,,,,,1 year - 2year,,,,,,,,"",0.0,shopify,4,deny,manual,450.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/kno1.jpg?v=1744815759,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
shoulder-knot-leheriyu-print,,,,,,,,,2 year - 3 year,,,,,,,,"",0.0,shopify,1,deny,manual,500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/Untitled_design_1_9d612f4b-6e17-4585-9d63-3981591e43e5.png?v=1744815759,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
shoulder-knot-leheriyu-print,,,,,,,,,3 year - 4 year,,,,,,,,"",0.0,shopify,0,deny,manual,500.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
shoulder-knot-leheriyu-print,,,,,,,,,4 year - 5 year,,,,,,,,"",0.0,shopify,4,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
shoulder-knot-leheriyu-print,,,,,,,,,5 year - 6 year,,,,,,,,"",0.0,shopify,4,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock-with-overlap-pattern,Indigo Cotton Frock with Overlap Pattern,"",Papillon Ethinics,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses,Cotton Frock,"cotton, sleeveless",true,Age Group,6 months - 12 months,,,,,,,,"",0.0,shopify,1,deny,manual,550.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/Untitleddesign_1_879a8fa7-f16d-4a4d-9716-4176ed1c2efd.png?v=1738600926,1,"",false,,,5424,,,,,,,,,,,,,,'0,,blue; white,,,,,,,,,kg,,,true,,,active
indigo-cotton-frock-with-overlap-pattern,,,,,,,,,1 year - 2 year,,,,,,,,"",0.0,shopify,1,deny,manual,550.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/Untitleddesign_2_5a007ab1-f3fa-4f3f-98c9-8a686e1a4ffb.png?v=1738600926,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock-with-overlap-pattern,,,,,,,,,2 year - 3 year,,,,,,,,"",0.0,shopify,0,deny,manual,550.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock-with-overlap-pattern,,,,,,,,,3 year - 4 year,,,,,,,,"",0.0,shopify,0,deny,manual,550.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock-with-overlap-pattern,,,,,,,,,4 year - 5 year,,,,,,,,"",0.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock-with-overlap-pattern,,,,,,,,,5 year - 6 year,,,,,,,,"",0.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-cotton-frock-with-overlap-pattern,,,,,,,,,6 year - 7 year,,,,,,,,"",0.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-print-cotton-frock,Indigo Print Cotton Frock,"",Papillon Ethinics,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric > Cotton,Cotton Frock,"blue, cotton, sleeveless",true,Age Group,6 months - 12 months,,,,,,,,"",0.0,shopify,0,deny,manual,500.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/c4.jpg?v=1736773291,1,"",false,,,47,,,,,,,,,,,,,,'0,,blue; white,,,,,,,,,kg,,,true,,,active
indigo-print-cotton-frock,,,,,,,,,2 years - 3 years,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/Untitled_design_1_078528c7-4f43-413f-be15-44979d887e8f.png?v=1736773338,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-print-cotton-frock,,,,,,,,,3 years - 4 years,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-print-cotton-frock,,,,,,,,,4 years - 5 years,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
indigo-print-cotton-frock,,,,,,,,,1-2 yr,,,,,,,,,0.0,shopify,1,deny,manual,450.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
sankranti-jacket-frock,Sankranti Jacket Frock,"",Papillon Ethinics,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric > Silk,Silk Frock,"cotton lining, silk",true,Age Group,6 months - 12 months,,,,,,,,"",0.0,shopify,1,deny,manual,762.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/22.jpg?v=1744816367,1,"",false,,,47,,,,,,,,,,,,,,'0,,black; silver,,,,,,,,,kg,,,true,,,active
sankranti-jacket-frock,,,,,,,,,2 year - 3 year,,,,,,,,"",0.0,shopify,0,deny,manual,924.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/jacket.png?v=1744816367,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
sankranti-jacket-frock,,,,,,,,,3 year - 4 year,,,,,,,,"",0.0,shopify,0,deny,manual,924.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/Untitled_design_1_62b8d117-6c1a-48d3-9f68-449c2a02b060.png?v=1744816367,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
sankranti-jacket-frock,,,,,,,,,4 year - 5 year,,,,,,,,"",0.0,shopify,0,deny,manual,1050.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/j1.png?v=1744816367,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
sankranti-jacket-frock,,,,,,,,,5 year - 6 year,,,,,,,,"",0.0,shopify,0,deny,manual,1050.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/j2.png?v=1744816367,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
sankranti-jacket-frock,,,,,,,,,6 year - 7 year,,,,,,,,"",0.0,shopify,0,deny,manual,1050.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
sankranti-jacket-frock,,,,,,,,,1-2 Yr,,,,,,,,,0.0,shopify,1,deny,manual,762.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
navy-blue-cotton-frock,Navy Blue Cotton Frock,"",Papillon Ethinics,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric > Cotton,Cotton Frock,"blue, cotton, simple sleeves",true,Age Group,6 months - 12 months,,,,,,,,"",0.0,shopify,1,deny,manual,550.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/2_2e290eb8-75e6-4c97-85ec-934f13f2c3bc.png?v=1733410875,1,"",false,,,,,,,,,,,,,,,,,'0,,blue,,,,,,,,,kg,,,true,,,active
navy-blue-cotton-frock,,,,,,,,,1 year - 2 year,,,,,,,,"",0.0,shopify,2,deny,manual,550.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/1_0a30dc5a-a83f-4506-a27d-5de702786803.png?v=1733410875,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
navy-blue-cotton-frock,,,,,,,,,2 year - 3 year,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/33.png?v=1733410852,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
navy-blue-cotton-frock,,,,,,,,,3 year - 4 year,,,,,,,,"",0.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
navy-blue-cotton-frock,,,,,,,,,4 year - 5 year,,,,,,,,"",0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
navy-blue-cotton-frock,,,,,,,,,5 year - 6 year,,,,,,,,"",0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
navy-blue-cotton-frock,,,,,,,,,6 year - 7 year,,,,,,,,"",0.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-silk-frock,Peach Silk Frock,"",Papillon Ethinics,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric > Silk,Silk Frock,"peach, purple, silk, sleeveless",true,Age Group,6 months - 12 months,,,,,,,,"",0.0,shopify,1,deny,manual,600.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/ppp.png?v=1732274710,1,"",false,,,,,,,,,,,,,,,,,'0,,peach-pink; purple,,,,,,,,,kg,,,true,,,active
peach-silk-frock,,,,,,,,,1 year - 2 year,,,,,,,,"",0.0,shopify,1,deny,manual,600.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-silk-frock,,,,,,,,,2 year - 3 year,,,,,,,,"",0.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-silk-frock,,,,,,,,,4 year - 5 year,,,,,,,,"",0.0,shopify,1,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
peach-silk-frock,,,,,,,,,6 year - 7 year,,,,,,,,"",0.0,shopify,0,deny,manual,900.00,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
blue-cotton-frock,Blue Cotton Frock,"",Papillon Ethinics,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Textiles > Fabric > Cotton,Cotton Frock,"blue, cotton, sleeveless",true,Age Group,3 year - 4 year,,,,,,,,"",0.0,shopify,0,deny,manual,550.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/bb.jpg?v=1731667546,1,"",false,,,,,,,,,,,,,,,,,'0,,blue,,,,,,,,,kg,,,true,,,active
blue-cotton-frock,,,,,,,,,4 year - 5 year,,,,,,,,"",0.0,shopify,1,deny,manual,600.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0702/8005/2956/files/bb1.jpg?v=1731667546,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
blue-cotton-frock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0702/8005/2956/files/bb2.jpg?v=1731667546,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
